Dst Port,Protocol,Flow Duration,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio
80,2,50.95664085707978,1855.7537943303512,80.12724945445136,43.25020545798162,1485.8797811057525,12.127204505250907,1079.383386214853,1436.6807768558997,24.861257636348867,62.80800918190717,0,0,0,1,0.4597269723760206
80,2,54.050218431200435,46.51219692541271,35.18296572890372,737.6923718336828,1023.9732039309122,216.4347591957573,1218.6496704361086,1311.6117106205706,26.803627762291853,30.829593037013268,0,0,0,0,1.543893936174032
443,1,41.77625173849936,114.42987399011498,27.654997909849616,89.47432857034676,1473.033312772484,22.501678348006834,542.4803816309286,956.2834551225209,113.26415141695925,24.830214727919525,0,0,1,1,0.9886170091958456
80,3,53.447346525102844,418.65562960138124,33.97859408822381,184.46096195861548,46.21938202326589,190.63637650949534,212.85990448235242,647.3568059306951,174.19219723140512,107.12401082528305,1,0,0,0,0.1374938860053386
53,3,30.776232772342173,2260.613288605909,100.76333210657036,355.343601314103,317.8034209592094,76.4906911955047,529.5056371813495,2188.5808851858933,30.842906114957593,27.840426948042513,0,1,0,1,1.061766863512202
443,3,16.158972995559658,1065.240871164947,77.1354852500759,203.77297721974213,649.0797702077583,128.2487866294836,67.52104970815684,671.3950835327056,250.44650739428337,1.5026602857225373,0,0,1,1,1.2988470079244572
80,2,194.59862362468698,703.938853866882,36.50294269675317,433.0852486439482,69.57388319380318,299.03285125787534,62.96813597463426,2054.764507729812,183.14251383853838,74.48471220051006,0,0,0,0,1.6798385613227227
80,3,70.64792062464885,2611.039834134943,33.58083978606134,183.48007874568717,1484.4405198562247,15.798297018147405,765.5086051613066,289.01014017869153,65.01256654464336,0.37589528777324827,0,0,0,1,0.8800143927075174
80,2,31.822818002238606,638.6980257421512,169.50010939852103,194.52128402280434,1623.9448444067896,22.937079215904213,1157.6397457512871,98.053732776861,197.70935603566494,61.480359500236204,0,0,0,1,2.8163431842027586
80,1,242.28017690315392,118.42061479984044,201.7548903673549,476.7254117969856,97.3251235588073,167.46659248620728,1000.609169690112,556.7910159965246,196.0970389356986,9.351354786421338,0,0,0,0,0.7637806313675052
443,2,172.22548113852596,1330.4632492475223,30.460479122023905,970.888694205354,771.9653444049975,112.89184944156918,930.4330109955189,958.4232781789359,274.0125591956804,107.12948454644243,0,0,0,1,2.7178131236255805
22,2,124.8740486919762,4092.374521934959,54.70159876265522,1240.9965608559637,740.7202046509507,111.28116148996368,134.29659551162192,661.1181921801385,87.03385882975707,4.10300669162995,0,0,0,1,0.424106389363945
80,2,27.57409366809528,854.9740888991643,77.72942233357718,82.96172055776904,145.42265953799875,77.64286172123495,706.877408570925,181.05918422462844,46.37125618567389,45.31163235205335,0,0,2,1,0.32899270707283734
443,3,92.06310254078596,892.0076019226937,23.181410266729934,76.72658220435807,312.0792656101697,246.40846960856408,248.38753988308503,109.02022448206009,184.13784891202752,20.54724207584573,0,0,0,1,0.7761279234797658
80,3,173.81186580289437,1287.3190172257096,139.89918662542493,1209.2757855551247,706.1958266972875,89.5603771801791,254.14293804673537,2168.9806813710925,62.91894107791288,52.28161764595931,0,0,0,1,0.9457692080891369
443,3,255.39764061513216,1680.3626203000724,162.36001653585467,927.7023455511475,1499.5958400267916,45.11804124096978,820.5354812139536,552.3501769552279,7.032661963299282,52.78554054312246,0,0,0,2,1.178711748697922
443,2,74.64260002557982,1026.6427508763486,0.7428655108787955,14.807039501258423,2647.438513855596,10.476957087605719,912.5144367188544,1926.9380879798678,27.04954019968048,6.685811492795405,0,0,0,2,0.7040497211192516
80,1,192.51272227517455,432.91334740180605,268.4056190601404,389.9146141013293,3377.7566986878596,126.80539902094232,82.4955015234642,2918.3867155371454,32.427769598266515,119.75615017563,0,0,0,1,1.4769224029377253
22,3,10.551110942291313,437.1122391232256,58.463089991820894,278.8906028404465,2646.008002728332,56.07059472645347,75.67216630511192,159.285144005685,189.70421960345507,125.98239501951014,0,0,0,1,0.9310148797171659
443,3,120.70997785394569,727.2919125164899,71.88150594404,101.2309547813677,153.50839851467515,172.37442182719255,456.9496583394032,999.5011915872935,125.59860720402112,6.6035187129686115,0,0,1,1,3.9726526836577136
443,3,62.03122228305473,737.3675777701457,82.90329757110621,761.675050535602,760.4062966476231,27.502234231824367,872.9139190524896,620.3475325188472,101.42556773030726,166.4456726967824,1,0,0,1,0.29178894813140827
80,1,1.4013678590852408,298.9392467228082,156.11617022880372,1980.3615849059559,750.6917092220339,33.82004199398321,21.073689243579537,2856.8887192274933,97.48565863100573,17.49767678450158,0,0,0,1,2.373847577561406
443,2,208.75701712754423,4134.51487225808,103.5782992532367,584.7816759695266,90.41349434071307,62.74766489890615,44.56335100382309,782.8070447209524,293.060730437197,74.85341408327201,0,0,0,1,1.014479766848124
443,3,30.04271382417505,1353.2945125303668,40.82784333514907,489.23120515219046,432.3217705021555,84.34309980110051,190.2241174236588,497.74211914973506,177.763497119432,23.704564960915665,0,0,0,1,3.144234274671984
25,2,136.4976946859621,756.3445579245529,258.5223708343985,819.6508981672102,1222.2157531270907,31.749679777735956,901.9776869421812,1848.4346369793793,386.6183837143569,14.490863118087649,0,0,0,1,0.41202105363740293
443,3,79.65476365547659,79.47674091900797,82.13610973582479,124.30266572332579,2716.625049014552,21.405030276506196,259.48783752431336,60.10056945097429,50.11509083337641,127.14535599063854,0,0,1,1,0.26944684517729084
80,3,148.88870526814713,280.29743572404277,130.95653024293824,556.4075485881029,421.8749384611021,226.27767645454568,110.83681462335998,2.4561969559760004,82.89448237463189,13.648750663386544,0,0,1,1,0.7650810712429744
80,1,2.970772169139471,274.89084234039024,52.72286853396515,416.271704288291,339.1459227156789,154.1535545167116,132.03816161810528,801.0457911565945,42.763149078026764,40.274666402909475,0,0,0,1,1.2400790446077818
80,2,179.09219734995062,1119.8961386500443,144.28752484095685,1304.6027075666334,99.93401398113659,93.78355387846275,758.9756027290897,283.4817224887206,46.950361820568446,95.15744794883528,0,0,0,1,0.04433095970196458
443,1,102.1731615944118,276.1833855480612,176.82582802399529,394.99371343248407,38.914420919127075,26.76034499761913,342.8257315547907,2.4063451293119216,237.8066716588523,18.353657922683535,0,0,0,1,0.12961779858840775
22,1,50.26077187552038,2.327996868317423,64.90172269548954,25.134202659158376,1251.7434929987332,200.7349179944457,317.0889660711232,108.65607039175227,84.84508895908266,53.36806297704707,0,0,0,1,1.0249721508723733
22,1,92.89558453094453,1156.8792905173848,15.639031560495473,47.930828355939816,1137.7147033525234,285.02392897959874,188.72016280572876,726.3347498902448,54.49039347710401,43.08268586000299,0,0,1,1,1.0197075299418166
80,2,156.47297691793574,1120.6678381994443,128.81786558080017,112.8356163562219,136.9143162150633,79.11583835702545,178.22510441773227,593.5589131105246,383.20984226593066,2.507930033061596,1,1,0,2,0.21943618854144128
80,3,388.0511825346237,41.62499471005504,29.143861613941567,62.91764201327786,913.2344139378935,100.590533383781,57.825572111353786,961.980166940313,12.724846109005178,117.4015132095785,0,0,0,1,0.23226988854338504
21,1,34.414938705665236,1413.5334577301287,10.930116804559642,470.4196163512095,1195.1269030319172,13.14472715809765,97.50588294631868,2897.9660317519106,58.20111476712035,289.8641762014341,0,0,0,1,0.034377976960638316
53,1,30.470231456160786,633.399136267776,3.6062205250215156,703.927691210353,52.201487747747876,67.31589799657031,370.13770532739403,1626.3108243209226,167.91022622357917,34.663741425872466,1,0,2,1,2.4030352527962817
23,2,62.722078068662526,528.9333072221157,1.2535052090804197,2841.539252127458,1266.2272719825282,76.10931124560697,764.3020651477012,2127.130170338308,77.34806279204437,115.24994848314061,0,0,0,1,1.1579093656303867
53,1,26.86530350749519,140.92878919990176,26.0199460419554,662.6792584173229,2141.6842885319275,93.12321254375297,1702.6120782795797,120.38968775938206,2.5233987171344134,8.907004199395523,0,0,0,1,0.34088646741212714
22,1,46.32644144949267,778.7350632097653,22.53744280274425,657.0371729971098,1327.3384778741765,116.24922522955121,375.41926445265335,867.9269639111542,1.8134523138419674,21.49146334696748,0,0,0,2,0.16711210075958155
25,2,103.26375231353744,1884.6850723069406,27.085434788859036,156.84645025771874,416.69253261319534,67.54148206309662,53.971437974873645,292.3061311902701,95.62088174343873,97.82334183639655,0,0,1,1,1.2285848263751111
22,1,153.33056319426046,1773.0675907675216,207.48560966653264,118.86381076486173,1058.4269617934037,155.9097910896941,237.07591536032385,1220.0116784786085,103.64975985621936,11.972235947620701,0,1,0,1,0.04830320077781255
53,1,48.858795332954145,243.20921234141727,70.67610512549959,647.8757162791701,117.16578997201091,167.56132152462655,1323.4087760054103,452.8121422471462,42.76336104974588,20.792280381876115,0,0,0,1,0.19464814929561622
443,1,133.944875288658,1333.2299244980027,234.7437290864108,127.89979693747183,128.15441018377552,125.56342386877881,349.35705646750483,4172.946811066546,558.8503893413488,24.869815344456942,1,0,0,1,0.07555031761732267
80,3,115.73583706072317,1096.468088690707,17.485570903876113,63.31747750401878,530.1414265425072,43.90497836132107,8.871857230347889,1391.775035625028,13.007657070097794,101.08470759494782,0,0,0,1,1.8711573428918438
80,1,52.48308095108646,1016.1195141679323,68.31941007603645,1525.7635919456343,901.8242331155632,74.13037445346323,1972.4374022063148,1047.5349561005596,0.05670920296712292,172.55433833803878,0,0,1,1,2.765947663410088
80,2,36.104968908748596,2594.373778867976,32.69519329196247,9.18527204313465,441.8944012488145,41.79301586453983,464.8861230026581,101.59971841058571,35.98695440204758,35.52982802565657,0,0,0,1,0.08986313146202385
23,3,65.42532110724481,2309.0609522641566,106.04320917236656,67.76187408673239,472.11941715507186,64.7352706170634,1189.6036387205636,983.8123972136126,47.759763938746424,13.592852795263703,0,0,0,2,2.937615319737425
80,2,106.07460331947345,922.4006176288466,221.78655839452938,245.79896362160565,243.43245363034822,19.31292629231713,530.8584979041192,244.71332169110715,165.92771999132418,15.994361153137183,0,0,0,1,1.2892823680871057
80,2,28.533817118121974,48.25533849005138,273.7494374897326,672.1783125997908,2759.9292485512347,193.97941919006976,242.2124184650679,1353.394479565098,76.20670347791376,151.23514422916296,0,0,1,1,0.8623314732259781
80,2,51.39875448749237,2908.2463672623817,5.301324707721158,572.6923883617246,1229.2591429171973,56.08573885837036,56.16287658744573,326.3015809801869,44.81942349967527,25.40299798268539,0,0,1,1,0.1831491350281
80,1,10.240939098814062,257.8915574454439,168.10864457974637,991.099556643684,991.2873891965346,90.4216229925456,210.05535361595884,378.0639231699837,133.3880254049969,28.18059990834991,0,0,0,1,1.4868647439633529
80,1,3.392222157124681,14.555123790257491,94.93097936106915,163.5464114896528,495.8319380829127,98.24570637419103,237.94867869377964,267.0026568225631,621.0967038388562,143.31803365048464,0,0,1,1,0.1366397221112337
443,1,459.26399628915533,1611.9573482637738,22.209037675875543,82.31577422514246,594.2684453531743,52.990834482737725,302.9107012695268,1013.9223772159722,53.89698628637307,19.91671905555102,0,0,0,2,0.7657495397296318
80,2,192.31970420039244,295.73423872487405,47.88878889202756,281.4877253905146,2553.8583281245083,234.3090211461396,404.1074876100346,485.0297489739638,9.975692063043782,113.92883823223382,0,0,0,1,0.8240521801892741
23,2,144.10018340611387,1114.9746626980086,35.37374057058847,790.1175554591814,2156.463875199586,173.42109093895297,52.41138305252759,582.9873534438599,7.190421378718867,2.1841471899108433,1,0,0,1,0.11357925433789103
443,1,29.888334026625508,1033.0729198169388,69.79870933406251,344.84566428139226,385.77587088453663,34.62816433538358,71.97200633401302,2912.445424897557,77.42261091490873,25.33248696740981,0,0,1,1,0.16968929403138142
443,2,175.27342736096247,1376.7618674228866,208.63561028842588,122.90364300541458,1782.3908959108503,69.79269158309252,742.9209666734818,3353.0115993030245,12.939752024922202,59.10483709492822,0,0,0,1,0.29668190570112707
80,2,13.421578262615016,1415.230373151715,0.02051799546593699,96.27235396920399,49.45904318585969,8.778189147766751,715.507820057192,229.31563290451615,299.6698076375125,55.58324644503628,0,0,0,1,0.5347038236958384
25,2,185.41769301650183,1220.582320047688,213.69171421832235,77.12746665435075,1232.162499363052,161.0114214919464,1310.4950756803767,19.400905684486688,8.59157602044097,0.33797950368850815,0,0,1,1,1.0633253356427823
443,1,166.15342411653913,40.21616338711388,288.7573143680881,172.08184811548273,1166.2176250204675,51.53872959975017,482.7610660273553,189.65184317733747,345.88342547551815,13.796960181461463,0,1,0,1,0.2370376789088958
21,3,18.559968281271818,709.0039713381467,17.1902847992355,105.15405734187794,428.98001417768097,77.36984041509498,30.83146274047621,569.0814223192034,116.022542649756,42.85710191385322,0,0,0,1,2.4627115301243307
80,2,25.784667982043498,928.1682795461626,7.932186865980826,546.1295697687515,1069.5928756006824,285.13143127605946,49.746819819990804,573.8207089199431,100.92332603494567,62.02658763820883,0,1,0,1,1.2004242128259126
53,2,163.66169611375003,2589.923758483593,59.73228833804933,160.76433592719556,158.89983060587048,35.297784577121746,211.7288189068218,378.3149525521331,24.059876920294304,12.749759672278921,0,0,0,1,0.14849576659393351
443,2,4.149406315022384,978.3702891203311,64.41116957845185,154.84933803850834,541.1515118007061,20.254227482271187,1039.435365907866,1655.4033629609187,178.9549746576558,106.513445759186,0,0,0,1,1.2355685015733313
443,1,55.0914008896614,1110.1345862690796,60.446418169498926,16.97981083339693,226.50338178809832,99.33795948477326,316.82735056750727,3258.5765712054904,181.59923175564236,37.97072123838412,0,0,1,1,0.16428806909665636
53,1,13.319068757791245,216.11053682274093,41.36397884904972,731.7521541924058,838.587164655744,41.46578564849639,593.4040100981849,537.3817849025966,290.6221218010062,18.792358207142527,0,0,2,1,1.4135881879230294
443,2,56.02749957958727,554.4303833897068,32.0104941311357,19.152104599572624,163.42735184816263,46.99281358481358,114.20511719960213,51.94717793434771,27.29405405914718,19.18855581109282,1,0,0,1,1.966468020318055
21,2,318.2329418598007,2678.066146528027,27.297685239072067,224.28664626242028,1380.2600532553372,26.08722206354752,1111.4662684529671,1386.0387392286264,161.24206646914257,13.53028533360357,0,0,0,1,0.527498304141929
443,1,4.810454463882489,841.14485990798,91.06160118109541,871.2870270152455,1308.9996873502732,155.66282472306867,101.4173966747637,126.64836062476195,8.238452026299365,10.602007166448326,0,0,2,1,1.2387437605938068
80,2,58.32400106992262,475.6480716940836,2.8567569689470713,580.5405552769784,576.2483904582565,23.236828361727504,1053.960166879448,417.9842359912809,150.78771622844528,71.15459728701582,0,0,0,1,0.7031671742837984
443,2,53.7571584180339,1783.3089576895206,40.48969043410089,292.7148298554169,1437.6348488349686,140.12150761778165,291.0149079012817,3106.547794298013,1.7068675492345944,5.586937260891542,0,0,0,1,0.0883195644630534
53,2,30.065130750498593,7.5985357855869715,78.69680346350879,887.8973873160379,27.626920729879984,31.26218843209419,664.3325325277574,773.9115411852916,238.40845920584775,1.0896882221112283,0,0,0,1,1.8418072257750477
443,1,58.04292286647266,110.64407511545843,147.3021197870525,142.52427374501508,721.3645242417487,74.0326265924488,261.53718277119503,1843.5546936996964,115.61815252796164,189.66411980011472,0,0,2,1,1.3395595350349094
80,1,172.2946640098155,113.97606121943316,5.418851704403565,411.6788792809783,503.31746604593684,101.75339269868229,521.5254643634901,779.4933293241417,43.56104610963592,38.0892258609803,0,0,0,1,1.2821454452836716
80,2,216.92759763124334,2359.4810318775835,13.523271105594612,171.43392132077554,919.7656825074127,86.96771565179353,936.8209148159744,2550.719290755893,13.948896771969926,6.278146816461627,0,0,0,1,0.4607522787468777
80,3,439.3766117306749,1508.415748929161,47.897690714716305,99.99512199493103,915.2488471301562,321.59945998209685,53.90716151522022,294.55915622422555,132.8794772402969,2.3475700341671084,0,1,0,0,0.12312492337191087
443,2,33.24275849024997,774.9165283244024,53.18453599418701,395.1307064970971,1235.7430946821569,104.33805618144186,362.9364824042552,4035.8579832261344,92.57914028923196,4.916702726557684,0,0,1,1,0.03283712859426148
22,3,4.646172245950023,651.8682139981971,67.88044438185176,525.4319863339766,249.73140728880497,54.29710739839819,13.947552292787853,304.61311007029707,51.9796691919208,14.873607286710683,0,0,0,1,0.07131374433457964
443,1,97.18678162063804,164.71699065410658,21.486113987230322,371.5065846508494,1861.006148126173,49.3849300584262,110.05358009941239,725.0326208394299,205.37671878350966,95.35320105564831,0,0,0,1,0.5472809734426013
22,3,31.40030555755018,1023.7851278129731,12.906045527597513,403.7117705722141,669.1886801678512,24.079677871761238,122.73536431325749,2317.4744506060524,60.50374582771797,27.849851396011744,0,0,0,1,2.5062592526189946
80,2,38.80281965543742,753.6269505968933,182.60018184393667,616.2847192584227,430.5261107053598,213.44669608547565,127.7401439537264,325.96558923173427,93.00397205610092,103.56538448859583,0,0,1,0,0.4047383850139503
443,2,44.234601835827306,213.24968731554296,67.00601731180618,281.47369116337575,230.20454076808448,5.523838668674449,676.8794903547331,1373.659986569402,97.8501401907158,53.065161815103636,0,0,0,0,0.012005452827647872
443,1,206.67854569772334,1213.323232317092,190.65326387772288,345.7567312717908,447.53157412416374,16.538826107998393,9.428185679314604,725.2157179376015,28.432460298007477,4.936517484951578,0,0,0,2,0.6405358603100015
443,1,101.37210006592224,1492.3796338100328,295.0503497508279,18.026415474436195,757.5641725655171,19.940894319735534,797.9647705012046,2960.9143260574574,88.72407446803231,24.846128795315515,0,0,1,1,0.37676472368017716
443,1,258.78568457940446,676.5455507871371,33.325117184773354,279.3035908807549,545.9072311329562,39.148546267785406,184.02633789287867,88.83451649035693,40.18471335147135,57.998974548893365,0,0,0,1,0.520776158395221
22,2,47.296520508062194,2697.0287063549936,196.25192905404631,123.28304443376372,385.3395363681907,50.38716845879755,799.6979786038166,1054.2996443822333,13.60670946096268,10.01514413106462,0,0,0,1,0.26069730079627657
23,2,12.299397777298868,1322.5458844503787,22.90485666685487,472.17263469148764,784.7512576828478,86.9296787057897,1057.3534733352103,6.5869449924156225,63.39712097823361,103.91292754095296,1,0,0,1,1.3047276808386228
443,2,107.9759851882147,2472.3403212771973,261.04570241471004,707.8796592207013,2816.9708088784214,117.62476769295543,270.48568998659175,677.3564475775685,227.88383956677652,51.712023063212776,0,0,0,1,0.24331631869438008
443,2,18.589915187945984,787.9709588421135,55.62674236196214,553.5396963236715,473.88184506432935,160.0802503622902,408.21701856432793,1321.0302146928452,12.29816733972482,2.988420632233544,0,0,1,1,0.22719474587545732
23,3,55.214554285053374,182.048810877428,50.381354700427416,377.25075039408654,1176.3634169925365,74.09215591033869,23.304222493970997,133.5997043320525,324.6986832113604,43.403480326613284,0,0,0,1,0.13115909248345844
80,2,55.81518260104884,1393.426093922268,15.421667452908352,154.56794732734383,2563.237348636001,332.7844904179712,76.19339873607153,340.7273024530408,234.64165557054605,54.94688300709585,0,0,2,1,2.173346247661387
443,2,273.7617984854191,240.17416636934226,86.88853924770657,106.03438267711975,322.164799442011,302.525775732733,268.91741913960857,1430.0290177669758,191.5758071048352,34.97420896608033,0,0,0,2,0.2351809758514696
80,2,230.30045542022174,14.155618353589736,90.97747033505699,1063.1775159786118,2604.669861285452,121.06278294532488,97.61276282954309,853.3876790664502,300.6822965972394,21.579689552284677,0,0,2,0,3.554148213530406
80,3,114.38366655438028,83.00709857965191,83.60470246851087,560.4174393494804,46.61357156979381,7.1374121569180105,592.7897482128583,1182.6104760332282,105.86113318038328,78.98073058714678,0,0,0,1,0.5551522328985722
80,2,18.766628865510754,687.3472727090551,31.067077505906234,283.2842597971933,1321.3041154772989,249.852823752095,63.00530387535344,259.93251562450786,11.94612821291175,10.606910860011963,0,0,0,1,0.5519446635113054
443,2,32.673193425372425,1859.0751583718552,35.18028948132624,157.13298719515333,1446.1117410954448,41.671581288246955,44.20278921743956,417.84884572858675,173.73170204107453,2.206422739146186,1,0,1,1,1.136797657575045
21,2,685.8755132567521,2025.8483688230747,49.984119319402645,398.0539402310264,292.66734200086864,2.6528834020003234,899.1717553258284,1237.2819714887312,16.536131035933536,58.164461840735235,0,0,0,1,1.5940698918561642
80,1,25.691805842260408,1262.3719571256674,150.3724967455492,683.1673897906421,314.40321862777245,13.347981314750129,541.3930452179948,972.8775368302387,0.7663750185573377,214.0916433992747,1,0,0,1,0.6697941304648047
443,2,249.64590349216468,1365.6638294603056,73.76983287314116,2622.1894335951297,83.33866639801937,22.04046371354527,146.49172545080216,221.9241853153803,72.57512849888373,13.388583252434183,0,0,0,0,1.7122420161946073
22,2,162.505509247892,129.27560982546356,96.75368755483886,757.892119068228,2100.733477216943,103.65514726419356,1027.7466748194345,922.9521335020387,441.9972669877377,262.69697455376206,1,0,0,1,0.26603163813591085
443,3,19.785817837652743,698.8987493894393,272.3157423783157,52.35280082748238,1214.9115095020254,105.61669229485977,48.14405571649883,393.86311678997845,92.41214959613865,65.53897109714634,0,0,0,1,0.4194956004427372
443,3,45.23506541335687,1156.8929456087296,96.1520160505506,39.741658151155676,766.1158825787173,74.192721124201,70.75339295195549,282.86384075501445,28.302222706415602,4.108226129611305,0,0,0,1,6.100363423170129
80,3,4.927998239559035,1009.8960233551253,22.001295362804722,246.39294193110675,1398.3731003761177,60.409503831465614,6.351831481134961,38.77255765980969,255.0287263775446,9.121116467239448,0,1,0,1,1.021290767187333
443,3,28.866531049689613,619.6156063896784,57.02584355223493,157.55901666629654,219.75785710831641,6.847318128682818,852.1757724351157,4904.461783092612,58.84741779565691,57.61828595398059,0,0,1,2,0.3192130265538552
22,3,3.8753508339496943,386.01974233419264,70.41600287733677,281.8777399753474,1444.6394639491673,17.03503937511648,363.3750303353105,4113.098851719921,20.439848296005078,113.93542948855135,1,0,2,1,0.09024982500684842
23,1,105.88350816223256,1212.863635103195,53.859399376918105,158.63654613200143,3312.4598652689842,338.4376109997389,94.84381140441103,160.86957681507968,112.39804555234907,19.773114425474304,0,0,1,1,1.1722505005526926
25,2,124.45311792039537,2863.4983352171935,22.204558383628985,362.0486106786999,2794.433995203816,15.883180133554022,664.6351550460873,56.201615126328036,179.71402920586814,145.44910131770297,0,0,0,0,0.7558648343052856
443,2,116.4181833781974,3355.2900065734466,268.50740371257183,259.6382172124791,3648.97800481889,80.31819955394343,257.70872755401774,657.4010432367099,2.258774680098146,34.124360443245344,0,0,1,1,1.4496871796622637
53,2,203.31244491447995,210.10600586705672,45.19138625203528,297.6863170905493,46.36930923430777,212.49156226972374,482.8988930034457,196.92458794806936,14.692621283141543,231.5464738310005,1,0,1,1,0.004828191129139766
22,1,96.96098248251987,778.6436545590611,132.35785399602298,61.502384667859005,393.12731905125463,1.2536766569623694,1392.6946877060711,1276.589362133496,21.579096291986158,63.19396289847143,0,0,0,2,0.27902091430169584
53,1,14.46420023969461,554.8569257979331,71.08970047347312,1226.7254994834952,220.48904725075957,325.3537285256557,1825.9854347213168,1975.1624178486366,126.06390922965414,73.68208714901677,0,0,0,1,5.25683482352144
80,3,260.5614406845862,327.0934115888183,77.68718444078436,2127.8966735061813,251.74283322719933,17.237552963143635,182.86589164629595,719.7311010052001,34.27897128607636,38.31138826578265,1,0,0,1,0.19613163213465562
80,3,198.57784992984887,289.5094669474823,81.72532237119047,1548.8971337440516,83.902786886381,39.01148619453411,214.31268411596136,489.67683260613956,41.66388310682653,16.554525974459718,1,0,0,2,0.3758151132125748
443,2,54.12639381503175,1286.085675353487,208.42728882135214,196.19379807013084,1764.1339703220763,12.660805360592734,250.0958683040475,477.6622266688377,99.24367153529643,38.166149685920615,0,0,0,1,2.0844166741518597
443,2,187.7302367458042,876.4657315599441,32.3333666642491,10.729646270901833,907.402884911403,132.0203677567574,704.585174706918,1058.9482725838627,51.45504480438699,25.601621721521628,0,0,0,2,0.3242845114731224
22,3,247.60099766107487,129.71312049863434,220.43376897679795,149.24085361392102,1838.8229522699514,67.29925600488687,83.55674074887929,257.1150738895876,17.297508210269637,155.9802577075859,0,0,1,1,2.1492998392637395
80,1,281.0770210201979,709.2686528990725,182.3760833838476,929.760446388099,531.4771564301833,29.12746885957109,253.81278560595678,406.47228515129046,21.296624970156966,31.53377420661116,0,0,0,1,2.1270251262971627
53,1,0.5251161130585191,308.30716688565604,136.748802776672,55.127996805817475,2491.104610458053,23.83482733523069,51.17487864563018,2470.1644410204126,0.9809349378973193,4.362491210034677,0,0,0,1,0.22743726991683738
80,1,230.9323326867797,1976.1292194710995,55.32707762216842,209.48915618990483,29.47398421086093,321.3084412916208,915.917749540052,2925.2756166841427,141.2542474869072,39.3842138127717,0,1,1,2,3.8756810048552475
443,2,139.1720452280271,290.68550927004645,105.37810982880664,604.0777284536767,233.6630920070301,252.75443166967258,562.5185623808497,1115.9655333140518,207.2686017617378,164.3007642707654,0,0,1,1,2.9418359387162147
443,3,46.527154522649596,441.5218832203222,153.9246748626296,133.39543893109624,462.02779176597625,42.11274104482259,325.2388062673196,245.20694172391518,129.13152132926922,70.75185874277751,0,0,0,1,0.07957460283823718
443,2,11.21064135034602,375.65900762606225,179.42581292681555,1387.593705084806,2005.5147832212635,67.61101432757123,39.32794187688254,937.8397441730906,154.63276856409257,7.66780665334184,0,0,0,1,0.7038034354769189
80,1,8.387657691432095,1449.7025624525525,111.22416184225779,685.6509830650939,820.9305821600994,98.47586028227092,63.85408995396884,644.9395689751536,166.92448046230993,3.07947813419067,0,0,0,1,0.8134970910010518
22,1,15.353377837791177,1614.6027326154806,7.806094862902589,1321.7960759930088,400.96749972446406,146.8841394021554,488.6736024922565,1107.6023078906585,195.50123411261694,35.09072876420285,0,0,0,1,1.6556081111066965
80,2,55.283815382653025,115.38630960846257,90.04241060419635,61.07363551456305,333.16217168790985,21.487945322306164,1803.2844332675975,1914.3156282060409,136.79309476081093,1.1308910118823452,1,0,1,1,0.7629100397921356
23,1,117.12570690577333,1363.4325821341406,30.44471310086455,275.13702011178674,1740.2204576177849,93.78023533472044,290.3284281190649,541.1268126978754,13.028242597600295,8.77819008703622,0,0,1,0,0.9558969336693575
80,1,646.634288674417,2507.363230959974,4.9114263695483,9.884267775716435,481.35585510683705,104.59692356632819,472.58869441866125,1024.9563039419813,74.82671004049553,0.17741424641437162,0,0,0,1,1.0524704213160483
443,1,260.30523091622877,700.5372582288596,341.93363388638846,1172.0780198691186,986.2339864105587,3.5596169749345883,457.14260972013227,612.9350818118073,94.9807763130151,16.795367869571347,0,0,0,1,0.7429023703696147
80,3,58.55790060941697,1023.7365803526715,33.18441928546046,168.2808650188699,2711.499373446595,442.8114056226979,436.95685629703365,1019.5789954832505,248.59105561578914,44.505364956019015,0,0,0,1,0.784866700960894
443,2,55.831380934594534,527.4631878576994,137.94325073366622,483.36357830449816,220.92250681981724,20.825523078996437,48.19880530877393,71.30022497823784,230.77020982303026,78.93599724078459,0,0,1,1,0.1107942875557858
80,3,125.73102710171065,302.5511302575224,56.817746422232794,341.5361356239041,916.4588719890895,15.592896222646738,425.4369267744314,2732.2309580744704,59.41824599343024,13.808745029050815,0,0,0,1,0.9146990004888019
22,1,55.68611483981235,946.334064786944,70.1854753956134,39.69484742724187,211.60991709989204,10.504213035052747,1704.5968660937763,246.96619130839122,4.659277156052414,152.57624166216394,0,0,0,1,0.1629275798148149
22,2,74.31580227966316,597.4602260974634,19.070649080677075,439.5744618277385,177.50144310162042,1.422959996506758,911.684875706826,983.0076362165795,52.31685849844068,147.99662200558473,0,0,0,1,2.443086710319575
21,3,34.13577303979143,100.43161567751737,129.55660418266766,1375.563374404196,753.6727699280597,20.92839362384502,1042.6721236243172,9.799585814848028,4.506811111377339,35.23312790926644,0,0,0,1,0.03063608470858158
80,3,1.9009048523857135,848.2609329857492,12.832821747616109,1130.1188234663773,3204.4401083724747,260.6213332111546,2229.4824712562595,191.37780987749582,9.247693409271246,34.46817667673244,0,0,1,0,1.5413956819370263
